temp,atemp,humidity,windspeed,year,season,month,weekday,hour,workingday,holiday,weather,casual,registered,tot
10.66,13.635,56.0,8.9981,2011,1,1,6,1,0,0,1,4,19,23
10.66,14.395,56.0,6.0032,2011,1,1,6,2,0,0,1,3,13,16
9.02,13.635,69.0,0.0,2011,1,1,6,3,0,0,1,9,6,15
10.66,12.88,56.0,11.0014,2011,1,1,6,4,0,0,1,0,1,1
10.66,12.88,56.0,11.0014,2011,1,1,6,5,0,0,2,1,1,2
10.66,12.88,56.0,11.0014,2011,1,1,6,6,0,0,2,0,1,1
9.84,10.605,56.0,19.9995,2011,1,1,6,7,0,0,2,0,3,3
9.02,10.605,55.0,19.0012,2011,1,1,6,8,0,0,1,0,18,18
9.02,10.605,51.0,16.9979,2011,1,1,6,9,0,0,1,3,29,32
9.02,10.605,51.0,19.0012,2011,1,1,6,10,0,0,1,8,71,79
9.84,11.365,44.0,16.9979,2011,1,1,6,11,0,0,1,23,70,93
9.84,10.605,41.0,19.0012,2011,1,1,6,12,0,0,1,29,75,104
10.66,11.365,35.0,19.9995,2011,1,1,6,13,0,0,1,23,95,118
11.48,13.635,36.0,16.9979,2011,1,1,6,14,0,0,1,22,69,91
10.66,12.12,38.0,16.9979,2011,1,1,6,15,0,0,1,35,78,113
9.84,11.365,38.0,15.0013,2011,1,1,6,16,0,0,1,22,77,99
9.02,10.605,37.0,16.9979,2011,1,1,6,17,0,0,1,23,82,105
8.2,10.605,40.0,11.0014,2011,1,1,6,18,0,0,1,11,56,67
7.38,9.85,47.0,8.9981,2011,1,1,6,19,0,0,1,14,47,61
7.38,9.85,47.0,11.0014,2011,1,1,6,20,0,0,1,7,50,57
7.38,9.85,51.0,11.0014,2011,1,1,6,21,0,0,1,6,22,28
8.2,10.605,49.0,8.9981,2011,1,1,6,22,0,0,2,2,19,21
8.2,11.365,40.0,7.0015,2011,1,1,6,23,0,0,2,0,18,18
8.2,9.85,47.0,15.0013,2011,1,1,0,0,0,1,2,1,16,17
8.2,9.85,44.0,12.998,2011,1,1,0,1,0,1,2,1,15,16
7.38,8.335,43.0,16.9979,2011,1,1,0,2,0,1,2,0,8,8
7.38,9.09,43.0,12.998,2011,1,1,0,3,0,1,2,0,2,2
7.38,9.85,43.0,8.9981,2011,1,1,0,4,0,1,2,1,2,3
7.38,9.85,43.0,11.0014,2011,1,1,0,5,0,1,2,0,1,1
7.38,9.09,43.0,12.998,2011,1,1,0,6,0,1,2,0,5,5
6.56,9.09,50.0,8.9981,2011,1,1,0,7,0,1,2,4,9,13
6.56,7.575,47.0,15.0013,2011,1,1,0,8,0,1,2,3,30,33
6.56,7.575,47.0,15.0013,2011,1,1,0,9,0,1,2,8,39,47
6.56,7.575,50.0,16.9979,2011,1,1,0,10,0,1,2,7,50,57
6.56,7.575,55.0,12.998,2011,1,1,0,11,0,1,2,9,55,64
7.38,9.85,47.0,8.9981,2011,1,1,0,12,0,1,2,10,70,80
7.38,9.85,47.0,8.9981,2011,1,1,0,13,0,1,2,13,80,93
7.38,10.605,43.0,7.0015,2011,1,1,0,14,0,1,2,12,74,86
8.2,10.605,47.0,11.0014,2011,1,1,0,15,0,1,2,21,72,93
8.2,10.605,47.0,11.0014,2011,1,1,0,16,0,1,2,6,76,82
8.2,9.85,51.0,12.998,2011,1,1,0,17,0,1,1,4,67,71
7.38,8.335,55.0,16.9979,2011,1,1,0,18,0,1,2,7,85,92
7.38,9.09,59.0,12.998,2011,1,1,0,19,0,1,3,2,58,60
6.56,7.575,80.0,12.998,2011,1,1,0,20,0,1,3,4,29,33
6.56,7.575,80.0,12.998,2011,1,1,0,21,0,1,3,3,24,27
5.74,6.06,93.0,16.9979,2011,1,1,0,22,0,1,3,0,13,13
6.56,6.82,86.0,19.0012,2011,1,1,0,23,0,1,3,1,3,4
8.2,9.09,86.0,22.0028,2011,1,1,1,12,1,0,2,0,3,3
8.2,9.85,86.0,15.0013,2011,1,1,1,13,1,0,2,0,22,22
9.02,11.365,80.0,11.0014,2011,1,1,1,14,1,0,2,2,26,28
9.02,11.365,87.0,11.0014,2011,1,1,1,15,1,0,2,3,32,35
9.02,11.365,87.0,12.998,2011,1,1,1,16,1,0,2,0,61,61
9.02,11.365,82.0,12.998,2011,1,1,1,17,1,0,2,1,124,125
9.02,11.365,80.0,11.0014,2011,1,1,1,18,1,0,2,1,132,133
9.02,11.365,80.0,8.9981,2011,1,1,1,19,1,0,2,1,98,99
9.02,13.635,87.0,0.0,2011,1,1,1,20,1,0,2,0,83,83
9.02,12.12,93.0,7.0015,2011,1,1,1,21,1,0,2,0,41,41
9.02,12.88,93.0,6.0032,2011,1,1,1,22,1,0,2,0,33,33
9.02,13.635,93.0,0.0,2011,1,1,1,23,1,0,2,1,19,20
9.02,13.635,93.0,0.0,2011,1,1,2,0,1,0,2,0,3,3
9.02,11.365,93.0,8.9981,2011,1,1,2,1,1,0,3,1,6,7
9.02,11.365,93.0,8.9981,2011,1,1,2,2,1,0,3,0,3,3
9.02,11.365,93.0,8.9981,2011,1,1,2,4,1,0,3,1,1,2
9.02,12.88,93.0,6.0032,2011,1,1,2,5,1,0,2,0,7,7
9.02,12.88,93.0,6.0032,2011,1,1,2,6,1,0,2,0,32,32
9.84,12.88,92.0,7.0015,2011,1,1,2,7,1,0,2,1,89,90
9.84,12.88,93.0,7.0015,2011,1,1,2,8,1,0,2,1,196,197
9.84,12.88,93.0,7.0015,2011,1,1,2,9,1,0,2,2,107,109
10.66,13.635,93.0,8.9981,2011,1,1,2,10,1,0,2,1,46,47
11.48,15.15,87.0,6.0032,2011,1,1,2,11,1,0,2,5,47,52
12.3,15.91,81.0,6.0032,2011,1,1,2,12,1,0,2,5,65,70
16.4,20.455,62.0,19.0012,2011,1,1,2,13,1,0,1,11,67,78
16.4,20.455,58.0,16.9979,2011,1,1,2,14,1,0,1,7,68,75
16.4,20.455,54.0,19.0012,2011,1,1,2,15,1,0,1,4,78,82
15.58,19.695,58.0,26.0027,2011,1,1,2,16,1,0,1,10,94,104
14.76,16.665,57.0,22.0028,2011,1,1,2,17,1,0,1,7,190,197
13.94,15.91,61.0,19.0012,2011,1,1,2,18,1,0,1,5,156,161
13.12,14.395,57.0,27.9993,2011,1,1,2,19,1,0,1,4,108,112
13.12,15.15,49.0,19.9995,2011,1,1,2,20,1,0,1,2,74,76
13.12,14.395,49.0,27.9993,2011,1,1,2,21,1,0,1,4,55,59
12.3,15.15,52.0,11.0014,2011,1,1,2,22,1,0,1,6,53,59
12.3,13.635,52.0,31.0009,2011,1,1,2,23,1,0,1,1,27,28
6.56,9.09,64.0,7.0015,2011,1,2,1,0,1,0,2,2,6,8
6.56,9.09,69.0,7.0015,2011,1,2,1,1,1,0,2,0,3,3
6.56,11.365,69.0,0.0,2011,1,2,1,2,1,0,2,0,2,2
6.56,11.365,69.0,0.0,2011,1,2,1,3,1,0,2,0,2,2
5.74,10.605,93.0,0.0,2011,1,2,1,5,1,0,3,0,3,3
5.74,10.605,93.0,0.0,2011,1,2,1,6,1,0,3,0,22,22
6.56,11.365,93.0,0.0,2011,1,2,1,7,1,0,3,0,52,52
6.56,11.365,93.0,0.0,2011,1,2,1,8,1,0,3,3,132,135
6.56,11.365,93.0,0.0,2011,1,2,1,9,1,0,2,2,114,116
6.56,11.365,93.0,0.0,2011,1,2,1,10,1,0,2,0,47,47
7.38,12.12,86.0,0.0,2011,1,2,1,11,1,0,2,2,49,51
8.2,12.88,86.0,0.0,2011,1,2,1,12,1,0,2,2,53,55
8.2,12.88,86.0,0.0,2011,1,2,1,13,1,0,2,3,49,52
9.02,12.88,80.0,6.0032,2011,1,2,1,14,1,0,2,5,49,54
9.84,14.395,75.0,0.0,2011,1,2,1,15,1,0,2,7,45,52
9.84,12.12,75.0,8.9981,2011,1,2,1,16,1,0,2,3,61,64
9.84,14.395,75.0,0.0,2011,1,2,1,17,1,0,2,4,172,176
9.84,12.88,81.0,7.0015,2011,1,2,1,18,1,0,2,3,165,168
9.84,12.12,81.0,8.9981,2011,1,2,1,19,1,0,2,3,105,108
9.02,11.365,87.0,8.9981,2011,1,2,1,20,1,0,2,5,69,74
9.02,11.365,87.0,8.9981,2011,1,2,1,21,1,0,2,0,64,64
9.02,12.88,87.0,6.0032,2011,1,2,1,22,1,0,2,2,34,36
8.2,9.85,93.0,12.998,2011,1,2,1,23,1,0,3,1,15,16
9.02,12.12,93.0,7.0015,2011,1,2,2,0,1,0,3,0,2,2
9.02,11.365,93.0,12.998,2011,1,2,2,1,1,0,3,0,3,3
9.02,11.365,93.0,8.9981,2011,1,2,2,2,1,0,3,4,0,4
9.02,11.365,93.0,8.9981,2011,1,2,2,3,1,0,3,0,1,1
9.02,10.605,93.0,19.0012,2011,1,2,2,4,1,0,3,0,1,1
9.02,12.12,93.0,7.0015,2011,1,2,2,5,1,0,3,0,3,3
9.02,12.12,93.0,7.0015,2011,1,2,2,6,1,0,3,1,17,18
9.02,10.605,93.0,15.0013,2011,1,2,2,7,1,0,3,1,48,49
9.02,10.605,93.0,15.0013,2011,1,2,2,8,1,0,3,1,154,155
9.84,12.88,93.0,6.0032,2011,1,2,2,9,1,0,2,4,119,123
9.02,13.635,100.0,0.0,2011,1,2,2,10,1,0,2,2,59,61
9.84,11.365,93.0,12.998,2011,1,2,2,11,1,0,2,5,47,52
9.84,11.365,93.0,15.0013,2011,1,2,2,12,1,0,2,3,61,64
13.94,16.665,93.0,11.0014,2011,1,2,2,13,1,0,1,1,74,75
15.58,19.695,82.0,26.0027,2011,1,2,2,14,1,0,1,2,61,63
15.58,19.695,76.0,22.0028,2011,1,2,2,15,1,0,1,10,66,76
14.76,16.665,71.0,19.9995,2011,1,2,2,16,1,0,1,8,95,103
14.76,15.91,53.0,35.0008,2011,1,2,2,17,1,0,1,7,183,190
13.94,14.395,42.0,36.9974,2011,1,2,2,18,1,0,1,7,175,182
11.48,12.12,45.0,32.9975,2011,1,2,2,19,1,0,1,3,88,91
9.84,9.85,48.0,36.9974,2011,1,2,2,20,1,0,1,4,71,75
9.02,9.85,47.0,22.0028,2011,1,2,2,21,1,0,1,1,62,63
9.02,10.605,44.0,16.9979,2011,1,2,2,22,1,0,1,5,35,40
8.2,8.335,44.0,30.0026,2011,1,2,2,23,1,0,1,3,29,32
8.2,8.335,40.0,30.0026,2011,1,2,3,0,1,0,1,1,11,12
8.2,7.575,44.0,35.0008,2011,1,2,3,1,1,0,1,0,5,5
7.38,8.335,43.0,16.9979,2011,1,2,3,2,1,0,1,0,2,2
7.38,8.335,43.0,16.9979,2011,1,2,3,3,1,0,1,0,1,1
6.56,6.82,50.0,19.9995,2011,1,2,3,5,1,0,1,0,2,2
6.56,6.82,43.0,23.9994,2011,1,2,3,6,1,0,1,0,39,39
5.74,6.06,50.0,22.0028,2011,1,2,3,7,1,0,1,1,86,87
5.74,6.06,50.0,23.9994,2011,1,2,3,8,1,0,1,4,184,188
6.56,6.82,47.0,19.9995,2011,1,2,3,9,1,0,1,6,127,133
7.38,7.575,43.0,22.0028,2011,1,2,3,10,1,0,1,2,50,52
7.38,6.82,43.0,30.0026,2011,1,2,3,11,1,0,1,9,55,64
8.2,9.09,40.0,23.9994,2011,1,2,3,12,1,0,1,2,67,69
8.2,8.335,40.0,27.9993,2011,1,2,3,13,1,0,1,4,47,51
9.02,9.85,37.0,26.0027,2011,1,2,3,14,1,0,1,4,43,47
9.02,9.85,37.0,22.0028,2011,1,2,3,15,1,0,1,4,56,60
9.02,10.605,37.0,16.9979,2011,1,2,3,16,1,0,1,5,73,78
8.2,9.85,40.0,12.998,2011,1,2,3,17,1,0,1,5,170,175
8.2,10.605,40.0,11.0014,2011,1,2,3,18,1,0,1,2,145,147
8.2,12.88,40.0,0.0,2011,1,2,3,19,1,0,1,4,92,96
8.2,11.365,47.0,6.0032,2011,1,2,3,20,1,0,1,1,108,109
7.38,10.605,55.0,7.0015,2011,1,2,3,21,1,0,1,1,53,54
7.38,10.605,51.0,6.0032,2011,1,2,3,22,1,0,1,2,39,41
8.2,11.365,47.0,7.0015,2011,1,2,3,23,1,0,1,4,34,38
8.2,12.88,44.0,0.0,2011,1,2,4,0,1,0,2,3,10,13
6.56,11.365,59.0,0.0,2011,1,2,4,1,1,0,2,0,7,7
5.74,8.335,63.0,7.0015,2011,1,2,4,2,1,0,2,0,1,1
5.74,8.335,63.0,7.0015,2011,1,2,4,3,1,0,2,0,1,1
5.74,7.575,63.0,8.9981,2011,1,2,4,5,1,0,2,0,7,7
6.56,11.365,55.0,0.0,2011,1,2,4,6,1,0,2,2,26,28
5.74,10.605,59.0,0.0,2011,1,2,4,7,1,0,1,0,87,87
5.74,7.575,74.0,8.9981,2011,1,2,4,8,1,0,1,3,217,220
6.56,9.09,80.0,8.9981,2011,1,2,4,9,1,0,2,3,124,127
8.2,10.605,51.0,8.9981,2011,1,2,4,10,1,0,2,5,46,51
9.02,11.365,51.0,11.0014,2011,1,2,4,11,1,0,1,3,61,64
9.84,12.12,48.0,11.0014,2011,1,2,4,12,1,0,2,8,78,86
10.66,12.88,50.0,15.0013,2011,1,2,4,13,1,0,2,9,73,82
11.48,13.635,45.0,11.0014,2011,1,2,4,14,1,0,2,15,76,91
11.48,13.635,48.0,16.9979,2011,1,2,4,15,1,0,2,9,81,90
12.3,14.395,42.0,15.0013,2011,1,2,4,16,1,0,2,8,91,99
10.66,13.635,56.0,8.9981,2011,1,2,4,17,1,0,2,10,195,205
9.84,12.88,60.0,7.0015,2011,1,2,4,18,1,0,2,3,152,155
9.84,12.12,65.0,8.9981,2011,1,2,4,19,1,0,2,1,102,103
9.84,12.12,65.0,11.0014,2011,1,2,4,20,1,0,2,2,69,71
9.84,12.12,70.0,11.0014,2011,1,2,4,21,1,0,2,2,41,43
9.84,12.12,65.0,11.0014,2011,1,2,4,22,1,0,2,1,45,46
9.84,12.12,70.0,8.9981,2011,1,2,4,23,1,0,2,1,30,31
9.84,12.12,70.0,11.0014,2011,1,2,5,0,0,0,2,3,36,39
9.84,12.12,65.0,11.0014,2011,1,2,5,1,0,0,2,1,17,18
9.84,12.12,75.0,11.0014,2011,1,2,5,2,0,0,2,5,12,17
9.84,12.12,75.0,11.0014,2011,1,2,5,3,0,0,2,1,10,11
9.02,11.365,93.0,8.9981,2011,1,2,5,4,0,0,3,0,8,8
8.2,11.365,100.0,6.0032,2011,1,2,5,5,0,0,3,0,9,9
8.2,12.88,100.0,0.0,2011,1,2,5,6,0,0,3,0,4,4
9.02,12.88,93.0,6.0032,2011,1,2,5,7,0,0,3,0,4,4
8.2,11.365,100.0,6.0032,2011,1,2,5,8,0,0,3,0,10,10
8.2,11.365,100.0,6.0032,2011,1,2,5,9,0,0,3,3,17,20
8.2,10.605,100.0,8.9981,2011,1,2,5,10,0,0,3,3,31,34
9.02,11.365,100.0,8.9981,2011,1,2,5,11,0,0,3,1,46,47
9.02,11.365,100.0,11.0014,2011,1,2,5,12,0,0,3,10,42,52
9.02,11.365,100.0,11.0014,2011,1,2,5,13,0,0,3,10,62,72
9.02,13.635,100.0,0.0,2011,1,2,5,14,0,0,3,5,50,55
9.02,13.635,100.0,0.0,2011,1,2,5,15,0,0,3,11,49,60
9.02,11.365,100.0,8.9981,2011,1,2,5,16,0,0,3,8,63,71
9.84,10.605,100.0,19.0012,2011,1,2,5,17,0,0,2,14,64,78
11.48,12.12,93.0,30.0026,2011,1,2,5,18,0,0,2,2,81,83
11.48,12.12,93.0,30.0026,2011,1,2,5,19,0,0,2,6,78,84
12.3,14.395,87.0,16.9979,2011,1,2,5,20,0,0,1,5,64,69
10.66,12.88,100.0,12.998,2011,1,2,5,21,0,0,1,3,53,56
10.66,13.635,93.0,8.9981,2011,1,2,5,22,0,0,1,2,43,45
10.66,12.88,93.0,15.0013,2011,1,2,5,23,0,0,1,7,52,59
10.66,12.88,70.0,12.998,2011,1,2,6,0,0,0,1,2,37,39
10.66,11.365,65.0,27.9993,2011,1,2,6,1,0,0,1,4,40,44
10.66,11.365,60.0,22.0028,2011,1,2,6,2,0,0,1,0,20,20
10.66,14.395,60.0,6.0032,2011,1,2,6,3,0,0,1,3,10,13
10.66,11.365,60.0,23.9994,2011,1,2,6,4,0,0,1,0,2,2
10.66,12.88,60.0,15.0013,2011,1,2,6,5,0,0,1,0,1,1
10.66,12.88,60.0,15.0013,2011,1,2,6,6,0,0,1,0,1,1
9.84,12.12,65.0,11.0014,2011,1,2,6,7,0,0,1,0,8,8
9.84,12.88,65.0,7.0015,2011,1,2,6,8,0,0,1,2,21,23
11.48,14.395,56.0,7.0015,2011,1,2,6,9,0,0,1,7,38,45
12.3,14.395,52.0,16.9979,2011,1,2,6,10,0,0,1,15,74,89
13.12,15.15,49.0,16.9979,2011,1,2,6,11,0,0,1,28,89,117
13.94,16.665,46.0,0.0,2011,1,2,6,12,0,0,1,48,126,174
13.94,18.18,46.0,0.0,2011,1,2,6,13,0,0,1,47,135,182
13.94,17.425,46.0,6.0032,2011,1,2,6,14,0,0,1,47,114,161
13.94,17.425,46.0,6.0032,2011,1,2,6,15,0,0,1,52,130,182
13.94,17.425,49.0,7.0015,2011,1,2,6,16,0,0,1,42,115,157
13.94,18.18,46.0,0.0,2011,1,2,6,17,0,0,1,24,97,121
12.3,15.15,56.0,11.0014,2011,1,2,6,18,0,0,1,13,65,78
11.48,14.395,61.0,8.9981,2011,1,2,6,19,0,0,1,1,20,21
11.48,14.395,61.0,7.0015,2011,1,2,6,20,0,0,1,5,21,26
10.66,15.15,60.0,0.0,2011,1,2,6,21,0,0,1,5,22,27
10.66,15.15,60.0,0.0,2011,1,2,6,22,0,0,1,5,57,62
9.84,14.395,65.0,0.0,2011,1,2,6,23,0,0,1,4,26,30
9.84,14.395,65.0,0.0,2011,1,2,0,0,1,0,1,1,14,15
9.02,13.635,75.0,0.0,2011,1,2,0,1,1,0,1,1,4,5
8.2,12.88,80.0,0.0,2011,1,2,0,2,1,0,1,0,3,3
8.2,12.88,86.0,0.0,2011,1,2,0,3,1,0,1,0,1,1
8.2,12.88,86.0,0.0,2011,1,2,0,4,1,0,1,1,1,2
8.2,12.88,86.0,0.0,2011,1,2,0,5,1,0,1,1,9,10
7.38,12.12,93.0,0.0,2011,1,2,0,6,1,0,1,1,29,30
7.38,12.12,86.0,0.0,2011,1,2,0,7,1,0,1,6,89,95
6.56,11.365,100.0,0.0,2011,1,2,0,8,1,0,2,7,223,230
9.02,13.635,80.0,0.0,2011,1,2,0,9,1,0,1,3,115,118
9.84,12.88,75.0,7.0015,2011,1,2,0,10,1,0,1,6,49,55
12.3,15.91,65.0,6.0032,2011,1,2,0,11,1,0,1,11,36,47
13.12,17.425,62.0,0.0,2011,1,2,0,12,1,0,2,7,59,66
14.76,18.18,57.0,6.0032,2011,1,2,0,13,1,0,2,10,54,64
14.76,18.18,57.0,6.0032,2011,1,2,0,14,1,0,2,8,52,60
15.58,19.695,54.0,6.0032,2011,1,2,0,15,1,0,2,4,46,50
14.76,17.425,57.0,8.9981,2011,1,2,0,16,1,0,2,16,98,114
13.12,15.91,70.0,11.0014,2011,1,2,0,17,1,0,2,9,207,216
13.94,16.665,66.0,8.9981,2011,1,2,0,18,1,0,2,5,170,175
13.12,17.425,70.0,0.0,2011,1,2,0,19,1,0,2,5,123,128
13.12,16.665,70.0,7.0015,2011,1,2,0,20,1,0,2,6,82,88
13.12,17.425,70.0,0.0,2011,1,2,0,21,1,0,1,3,75,78
11.48,15.15,81.0,6.0032,2011,1,2,0,22,1,0,1,3,34,37
12.3,16.665,81.0,0.0,2011,1,2,0,23,1,0,2,6,19,25
11.48,15.91,87.0,0.0,2011,1,2,1,0,1,0,2,4,6,10
11.48,15.91,87.0,0.0,2011,1,2,1,1,1,0,2,0,4,4
10.66,13.635,93.0,7.0015,2011,1,2,1,2,1,0,2,1,1,2
11.48,13.635,93.0,11.0014,2011,1,2,1,3,1,0,3,0,1,1
10.66,12.88,93.0,11.0014,2011,1,2,1,4,1,0,1,0,3,3
10.66,11.365,81.0,22.0028,2011,1,2,1,5,1,0,1,0,2,2
10.66,11.365,70.0,22.0028,2011,1,2,1,6,1,0,1,0,39,39
9.84,9.85,65.0,27.9993,2011,1,2,1,7,1,0,1,3,97,100
9.84,9.85,56.0,32.9975,2011,1,2,1,8,1,0,1,7,236,243
9.84,9.85,52.0,32.9975,2011,1,2,1,9,1,0,1,7,128,135
9.02,9.09,47.0,36.9974,2011,1,2,1,10,1,0,1,4,44,48
9.02,9.09,47.0,31.0009,2011,1,2,1,11,1,0,1,1,49,50
9.84,9.85,38.0,32.9975,2011,1,2,1,12,1,0,1,2,63,65
9.84,9.85,32.0,30.0026,2011,1,2,1,13,1,0,2,2,48,50
9.02,9.85,37.0,27.9993,2011,1,2,1,14,1,0,1,3,61,64
9.02,9.85,35.0,26.0027,2011,1,2,1,15,1,0,1,6,45,51
9.02,9.09,35.0,35.0008,2011,1,2,1,16,1,0,1,4,79,83
9.02,9.09,32.0,39.0007,2011,1,2,1,17,1,0,1,4,172,176
8.2,9.09,32.0,26.0027,2011,1,2,1,18,1,0,1,1,151,152
6.56,6.06,40.0,31.0009,2011,1,2,1,19,1,0,1,1,100,101
6.56,6.82,40.0,22.0028,2011,1,2,1,20,1,0,1,3,53,56
5.74,5.305,33.0,31.0009,2011,1,2,1,21,1,0,1,8,46,54
4.92,5.305,33.0,23.9994,2011,1,2,1,22,1,0,1,0,29,29
4.92,5.305,33.0,22.0028,2011,1,2,1,23,1,0,1,3,9,12
4.1,3.79,36.0,23.9994,2011,1,2,2,0,1,0,1,0,17,17
4.1,5.305,36.0,15.0013,2011,1,2,2,1,1,0,1,0,7,7
3.28,3.79,38.0,19.0012,2011,1,2,2,2,1,0,1,1,2,3
2.46,3.79,45.0,8.9981,2011,1,2,2,3,1,0,1,0,2,2
2.46,5.305,45.0,7.0015,2011,1,2,2,5,1,0,1,0,7,7
2.46,7.575,45.0,0.0,2011,1,2,2,6,1,0,1,0,43,43
2.46,5.305,49.0,7.0015,2011,1,2,2,7,1,0,1,4,95,99
4.1,6.82,42.0,0.0,2011,1,2,2,8,1,0,1,1,198,199
4.92,6.82,39.0,11.0014,2011,1,2,2,9,1,0,1,4,119,123
5.74,9.09,36.0,0.0,2011,1,2,2,10,1,0,1,8,51,59
5.74,7.575,43.0,11.0014,2011,1,2,2,11,1,0,2,1,40,41
7.38,9.09,40.0,15.0013,2011,1,2,2,12,1,0,2,4,57,61
7.38,8.335,40.0,16.9979,2011,1,2,2,13,1,0,1,2,67,69
8.2,9.09,34.0,19.9995,2011,1,2,2,14,1,0,1,2,56,58
8.2,9.09,34.0,19.0012,2011,1,2,2,15,1,0,2,3,61,64
8.2,9.85,37.0,16.9979,2011,1,2,2,16,1,0,2,7,72,79
8.2,9.85,34.0,16.9979,2011,1,2,2,17,1,0,2,9,157,166
7.38,8.335,47.0,19.9995,2011,1,2,2,18,1,0,2,2,168,170
5.74,6.06,86.0,16.9979,2011,1,2,2,19,1,0,3,1,87,88
5.74,7.575,86.0,11.0014,2011,1,2,2,20,1,0,3,0,84,84
5.74,7.575,86.0,11.0014,2011,1,2,2,21,1,0,2,0,83,83
6.56,8.335,80.0,11.0014,2011,1,2,2,22,1,0,3,4,42,46
6.56,7.575,80.0,12.998,2011,1,2,2,23,1,0,3,0,37,37
5.74,6.82,86.0,12.998,2011,1,2,3,0,1,0,3,0,16,16
5.74,7.575,80.0,8.9981,2011,1,2,3,1,1,0,3,0,7,7
5.74,7.575,80.0,8.9981,2011,1,2,3,2,1,0,3,0,3,3
5.74,6.82,59.0,15.0013,2011,1,2,3,4,1,0,2,0,1,1
4.92,6.06,50.0,15.0013,2011,1,2,3,5,1,0,2,0,6,6
4.92,6.06,54.0,19.0012,2011,1,2,3,6,1,0,2,0,26,26
4.1,3.79,50.0,27.9993,2011,1,2,3,7,1,0,1,0,99,99
4.1,3.79,49.0,22.0028,2011,1,2,3,8,1,0,1,5,173,178
4.92,5.305,42.0,23.9994,2011,1,2,3,9,1,0,1,1,121,122
4.92,5.305,42.0,19.9995,2011,1,2,3,10,1,0,1,1,34,35
5.74,6.06,39.0,23.9994,2011,1,2,3,11,1,0,1,1,44,45
6.56,6.82,34.0,26.0027,2011,1,2,3,12,1,0,1,4,65,69
7.38,8.335,29.0,19.9995,2011,1,2,3,13,1,0,1,3,59,62
8.2,9.09,27.0,19.0012,2011,1,2,3,14,1,0,1,6,42,48
8.2,9.85,25.0,16.9979,2011,1,2,3,15,1,0,1,0,50,50
8.2,9.09,27.0,19.9995,2011,1,2,3,16,1,0,1,4,76,80
7.38,9.09,26.0,12.998,2011,1,2,3,17,1,0,1,6,159,165
6.56,9.09,28.0,8.9981,2011,1,2,3,18,1,0,1,3,157,160
5.74,8.335,28.0,7.0015,2011,1,2,3,19,1,0,1,2,110,112
5.74,9.09,31.0,6.0032,2011,1,2,3,20,1,0,1,4,93,97
5.74,10.605,39.0,0.0,2011,1,2,3,21,1,0,1,2,70,72
4.92,9.85,39.0,0.0,2011,1,2,3,22,1,0,1,4,47,51
4.92,7.575,42.0,7.0015,2011,1,2,3,23,1,0,1,1,33,34
4.1,6.82,49.0,7.0015,2011,1,2,4,0,1,0,1,2,12,14
4.1,6.82,54.0,6.0032,2011,1,2,4,1,1,0,1,1,6,7
4.1,6.82,54.0,6.0032,2011,1,2,4,2,1,0,1,0,3,3
3.28,6.06,63.0,6.0032,2011,1,2,4,5,1,0,1,0,4,4
4.1,9.09,68.0,0.0,2011,1,2,4,6,1,0,1,1,23,24
3.28,8.335,73.0,0.0,2011,1,2,4,7,1,0,1,1,73,74
4.1,6.06,74.0,11.0014,2011,1,2,4,8,1,0,1,4,212,216
4.92,6.06,74.0,15.0013,2011,1,2,4,9,1,0,1,8,132,140
5.74,6.82,69.0,12.998,2011,1,2,4,10,1,0,1,5,39,44
9.02,11.365,47.0,8.9981,2011,1,2,4,11,1,0,1,12,52,64
9.02,11.365,47.0,8.9981,2011,1,2,4,12,1,0,1,7,64,71
9.84,11.365,35.0,12.998,2011,1,2,4,13,1,0,1,21,89,110
12.3,14.395,26.0,16.9979,2011,1,2,4,14,1,0,1,17,67,84
13.12,15.91,21.0,11.0014,2011,1,2,4,15,1,0,1,12,62,74
12.3,14.395,28.0,12.998,2011,1,2,4,16,1,0,1,14,111,125
12.3,16.665,24.0,0.0,2011,1,2,4,17,1,0,1,18,193,211
11.48,15.91,28.0,0.0,2011,1,2,4,18,1,0,1,9,165,174
10.66,15.15,33.0,0.0,2011,1,2,4,19,1,0,1,7,94,101
9.02,11.365,55.0,8.9981,2011,1,2,4,20,1,0,1,2,61,63
8.2,10.605,59.0,8.9981,2011,1,2,4,21,1,0,1,1,46,47
8.2,11.365,64.0,6.0032,2011,1,2,4,22,1,0,1,2,41,43
7.38,12.12,69.0,0.0,2011,1,2,4,23,1,0,1,5,48,53
6.56,9.85,69.0,6.0032,2011,1,2,5,0,0,0,1,3,27,30
5.74,10.605,86.0,0.0,2011,1,2,5,1,0,0,1,2,22,24
5.74,10.605,80.0,0.0,2011,1,2,5,2,0,0,1,2,13,15
4.92,9.85,80.0,0.0,2011,1,2,5,3,0,0,1,3,7,10
4.92,8.335,74.0,6.0032,2011,1,2,5,4,0,0,1,0,4,4
4.92,8.335,74.0,6.0032,2011,1,2,5,5,0,0,1,0,1,1
4.92,6.82,93.0,12.998,2011,1,2,5,6,0,0,1,1,1,2
4.92,7.575,80.0,7.0015,2011,1,2,5,7,0,0,1,2,9,11
5.74,7.575,86.0,8.9981,2011,1,2,5,8,0,0,1,2,28,30
6.56,9.09,64.0,8.9981,2011,1,2,5,9,0,0,1,5,38,43
9.02,10.605,41.0,16.9979,2011,1,2,5,10,0,0,1,13,71,84
